# running on EPYC
# thread allocation policy: cores, spread
# max number of threads: 64
# m, n, k, time, gflops
10000,10000,10000,0.525608,3805.114624
10000,10000,10000,0.523353,3821.511790
10000,10000,10000,0.526940,3795.499785
10000,10000,10000,0.543549,3679.524215
10000,10000,10000,0.524556,3812.750929

10000,10000,10000,0.531547,3762.604341
10000,10000,10000,0.530008,3773.530510
10000,10000,10000,0.526299,3800.121195
10000,10000,10000,0.535023,3738.157477
10000,10000,10000,0.528541,3784.002744

10000,10000,10000,0.520943,3839.192121
10000,10000,10000,0.521785,3832.997811
10000,10000,10000,0.520721,3840.826428
10000,10000,10000,0.539003,3710.553199
10000,10000,10000,0.515569,3879.206348

10000,10000,10000,0.522055,3831.016542
10000,10000,10000,0.529657,3776.026285
10000,10000,10000,0.528509,3784.232515
10000,10000,10000,0.533620,3747.985647
10000,10000,10000,0.524540,3812.863391

10000,10000,10000,0.535796,3732.761008
10000,10000,10000,0.538558,3713.622239
10000,10000,10000,0.533880,3746.160937
10000,10000,10000,0.535219,3736.790855
10000,10000,10000,0.529998,3773.598562

10000,10000,10000,0.543609,3679.117328
10000,10000,10000,0.541272,3694.999858
10000,10000,10000,0.539645,3706.136968
10000,10000,10000,0.544759,3671.346044
10000,10000,10000,0.535894,3732.083287

10000,10000,10000,0.476929,4193.497722
10000,10000,10000,0.483844,4133.564975
10000,10000,10000,0.481157,4156.643216
10000,10000,10000,0.485470,4119.723134
10000,10000,10000,0.477009,4192.791769

10000,10000,10000,0.477061,4192.336527
10000,10000,10000,0.473779,4221.381362
10000,10000,10000,0.477225,4190.893884
10000,10000,10000,0.481234,4155.984410
10000,10000,10000,0.479289,4172.851058

10000,10000,10000,0.514961,3883.786430
10000,10000,10000,0.520778,3840.407916
10000,10000,10000,0.522039,3831.129321
10000,10000,10000,0.518388,3858.110412
10000,10000,10000,0.517594,3864.032502

10000,10000,10000,0.704420,2839.216777
10000,10000,10000,0.767143,2607.077479
10000,10000,10000,0.722915,2766.575434
10000,10000,10000,0.740726,2700.054857
10000,10000,10000,0.737003,2713.691875

10000,10000,10000,0.465768,4293.985170
10000,10000,10000,0.469495,4259.895763
10000,10000,10000,0.460601,4342.150547
10000,10000,10000,0.479990,4166.750792
10000,10000,10000,0.472858,4229.595970

