# running on EPYC
# thread allocation policy: cores, spread
# max number of threads: 64
# m, n, k, time, gflops
10000,10000,10000,2.811588,711.341874
10000,10000,10000,2.783362,718.555399
10000,10000,10000,2.759237,724.838162

10000,10000,10000,2.861041,699.046164
10000,10000,10000,2.801473,713.910176
10000,10000,10000,2.806319,712.677271
10000,10000,10000,2.832265,706.148593
10000,10000,10000,2.828956,706.974583

10000,10000,10000,2.795467,715.444049
10000,10000,10000,2.834294,705.643106
10000,10000,10000,2.810010,711.741236
10000,10000,10000,2.836772,705.026759
10000,10000,10000,2.840997,703.978166

10000,10000,10000,2.793692,715.898478
10000,10000,10000,2.841084,703.956555
10000,10000,10000,2.797319,714.970247
10000,10000,10000,2.805303,712.935551
10000,10000,10000,2.840798,704.027574

10000,10000,10000,2.887950,692.532676
10000,10000,10000,2.867437,697.486889
10000,10000,10000,2.842830,703.524288
10000,10000,10000,2.823908,708.238335
10000,10000,10000,2.852127,701.231109

