# nprocs, nthreads, total, comm, grid, idle, write
4,31,10.629887,0.065520,5.412168,0.085028,5.160528
4,31,10.803377,0.064032,5.410571,0.078427,5.343716
4,31,10.857780,0.067546,5.412881,0.080521,5.395866
4,31,10.822176,0.063391,5.410797,0.079556,5.361873
4,32,11.896205,0.069133,5.275477,0.093807,6.566723
4,32,10.992936,0.065569,5.271089,0.081355,5.671996
4,32,11.532873,0.061409,5.276361,0.079500,6.214268
4,32,10.964955,0.067172,5.277811,0.086415,5.638628
4,32,11.155956,0.058878,5.272698,0.082156,5.831401
4,33,11.028433,0.063009,5.094241,0.080808,5.882924
4,33,10.851167,0.080598,5.107053,0.096884,5.689137
4,33,10.376428,0.085588,5.108656,0.105189,5.210295
4,33,10.024960,0.061375,5.092847,0.079831,4.880446
4,33,9.482123,0.075743,5.107692,0.092422,4.326220
4,34,9.269277,0.076567,4.984876,0.092742,4.233587
4,34,9.204435,0.078859,4.984582,0.096344,4.167267
4,34,9.442401,0.063585,4.971317,0.080109,4.419392
4,34,8.880383,0.057790,4.979394,0.073943,3.865437
4,34,9.730391,0.073275,4.986392,0.090347,4.696897
4,35,8.944310,0.057976,4.839916,0.069254,4.067340
4,35,9.567450,0.064217,4.839684,0.084076,4.677116
4,35,9.598680,0.068581,4.840972,0.084717,4.706542
4,35,9.230939,0.057930,4.838535,0.069136,4.354508
4,35,9.596707,0.053536,4.842580,0.068775,4.720306
4,36,9.901840,0.058786,4.705186,0.073922,5.153427
4,36,10.085209,0.061443,4.713679,0.076143,5.334364
4,36,9.761042,0.062664,4.707973,0.078577,5.006658
4,36,9.450838,0.060359,4.705895,0.073033,4.702821
4,36,9.261415,0.062876,4.706653,0.079044,4.507788
4,37,9.447462,0.060688,4.577526,0.075644,4.828524
4,37,9.326071,0.059515,4.571924,0.075230,4.708153
4,37,9.207588,0.061128,4.581208,0.073293,4.592025
4,37,9.618163,0.060641,4.572864,0.077776,4.997864
4,37,9.778277,0.059341,4.574936,0.075204,5.161738
4,38,9.494706,0.061123,4.441295,0.076447,5.006767
4,38,9.830461,0.059430,4.447248,0.071189,5.349097
4,38,9.702623,0.064807,4.446218,0.085054,5.205879
4,38,10.013997,0.059181,4.438245,0.075260,5.528797
4,38,9.855063,0.061178,4.439346,0.075909,5.370090
4,39,9.469577,0.064843,4.373010,0.085041,5.049839
4,39,10.089834,0.060015,4.368528,0.077989,5.673980
4,39,10.005887,0.061743,4.369114,0.082561,5.586487
4,39,10.451863,0.055639,4.363733,0.071936,6.041529
4,39,9.801101,0.059468,4.374994,0.075545,5.387694
4,40,9.583041,0.061216,4.239798,0.081703,5.290427
4,40,9.903101,0.063799,4.244470,0.086420,5.605690
4,40,9.329170,0.069303,4.241845,0.091161,5.029063
4,40,9.984721,0.086840,4.260814,0.108893,5.662538
4,40,9.880968,0.067147,4.240222,0.086816,5.582608
4,41,9.197269,0.064382,4.111146,0.079970,5.038778
4,41,9.567013,0.064540,4.110955,0.081273,5.408579
4,41,9.678145,0.056359,4.107695,0.076415,5.522791
4,41,9.299684,0.063102,4.109898,0.094681,5.125316
4,41,9.046473,0.069450,4.112920,0.085569,4.882265
4,42,8.928420,0.063748,4.041212,0.079228,4.838414
4,42,9.499755,0.064866,4.043601,0.082644,5.406225
4,42,9.556066,0.065667,4.046937,0.096610,5.448468
4,42,8.758578,0.060631,4.045580,0.090094,4.659122
4,42,8.598809,0.060216,4.048848,0.093863,4.493379
4,43,9.124852,0.059740,3.971328,0.078513,5.103349
4,43,9.274720,0.064319,3.971998,0.082737,5.251830
4,43,9.070182,0.057323,3.973579,0.074068,5.053731
