(p: 0, t: 51) Comm: 0.000000, Grid: 0.331596, Idle: 0.073537
(p: 0, t: 15) Comm: 0.000000, Grid: 0.331857, Idle: 0.073276
(p: 0, t: 38) Comm: 0.000000, Grid: 0.331982, Idle: 0.073146
(p: 0, t: 17) Comm: 0.000000, Grid: 0.331595, Idle: 0.073539
(p: 0, t: 29) Comm: 0.000000, Grid: 0.331631, Idle: 0.073501
(p: 0, t: 36) Comm: 0.000000, Grid: 0.331660, Idle: 0.073475
(p: 0, t: 3) Comm: 0.000000, Grid: 0.331619, Idle: 0.073513
(p: 0, t: 21) Comm: 0.000000, Grid: 0.331634, Idle: 0.073502
(p: 0, t: 61) Comm: 0.000000, Grid: 0.331636, Idle: 0.073499
(p: 0, t: 32) Comm: 0.000000, Grid: 0.331626, Idle: 0.073498
(p: 0, t: 31) Comm: 0.000000, Grid: 0.331843, Idle: 0.073290
(p: 0, t: 5) Comm: 0.000000, Grid: 0.331818, Idle: 0.073315
(p: 0, t: 53) Comm: 0.000000, Grid: 0.331811, Idle: 0.073314
(p: 0, t: 25) Comm: 0.000000, Grid: 0.331629, Idle: 0.073500
(p: 0, t: 6) Comm: 0.000000, Grid: 0.331666, Idle: 0.073481
(p: 0, t: 28) Comm: 0.000000, Grid: 0.331664, Idle: 0.073458
(p: 0, t: 44) Comm: 0.000000, Grid: 0.331675, Idle: 0.073455
(p: 0, t: 60) Comm: 0.000000, Grid: 0.331672, Idle: 0.073456
(p: 0, t: 16) Comm: 0.000000, Grid: 0.331623, Idle: 0.073499
(p: 0, t: 48) Comm: 0.000000, Grid: 0.331633, Idle: 0.073491
(p: 0, t: 0) Comm: 0.007378, Grid: 0.331595, Idle: 0.065647
(p: 0, t: 20) Comm: 0.000000, Grid: 0.331660, Idle: 0.073471
(p: 0, t: 1) Comm: 0.000000, Grid: 0.331667, Idle: 0.073462
(p: 0, t: 52) Comm: 0.000000, Grid: 0.331674, Idle: 0.073459
(p: 0, t: 57) Comm: 0.000000, Grid: 0.331830, Idle: 0.073298
(p: 0, t: 37) Comm: 0.000000, Grid: 0.331901, Idle: 0.073222
(p: 0, t: 27) Comm: 0.000000, Grid: 0.331832, Idle: 0.073298
(p: 0, t: 39) Comm: 0.000000, Grid: 0.331699, Idle: 0.073438
(p: 0, t: 55) Comm: 0.000000, Grid: 0.331621, Idle: 0.073494
(p: 0, t: 10) Comm: 0.000000, Grid: 0.331634, Idle: 0.073496
(p: 0, t: 59) Comm: 0.000000, Grid: 0.331632, Idle: 0.073501
(p: 0, t: 43) Comm: 0.000000, Grid: 0.331685, Idle: 0.073445
(p: 0, t: 8) Comm: 0.000000, Grid: 0.331560, Idle: 0.073571
(p: 0, t: 18) Comm: 0.000000, Grid: 0.331553, Idle: 0.073573
(p: 0, t: 50) Comm: 0.000000, Grid: 0.331565, Idle: 0.073563
(p: 0, t: 33) Comm: 0.000000, Grid: 0.331634, Idle: 0.073502
(p: 0, t: 7) Comm: 0.000000, Grid: 0.331627, Idle: 0.073502
(p: 0, t: 24) Comm: 0.000000, Grid: 0.331670, Idle: 0.073461
(p: 0, t: 56) Comm: 0.000000, Grid: 0.331677, Idle: 0.073450
(p: 0, t: 2) Comm: 0.000000, Grid: 0.331663, Idle: 0.073466
(p: 0, t: 40) Comm: 0.000000, Grid: 0.331679, Idle: 0.073454
(p: 0, t: 47) Comm: 0.000000, Grid: 0.331700, Idle: 0.073425
(p: 0, t: 23) Comm: 0.000000, Grid: 0.331822, Idle: 0.073311
(p: 0, t: 54) Comm: 0.000000, Grid: 0.331704, Idle: 0.073422
(p: 0, t: 42) Comm: 0.000000, Grid: 0.331783, Idle: 0.073339
(p: 0, t: 30) Comm: 0.000000, Grid: 0.331745, Idle: 0.073391
(p: 0, t: 14) Comm: 0.000000, Grid: 0.331745, Idle: 0.073374
(p: 0, t: 22) Comm: 0.000000, Grid: 0.331956, Idle: 0.073170
(p: 0, t: 11) Comm: 0.000000, Grid: 0.331943, Idle: 0.073181
(p: 0, t: 63) Comm: 0.007226, Grid: 0.331888, Idle: 0.065468
(p: 0, t: 41) Comm: 0.000000, Grid: 0.331886, Idle: 0.073244
(p: 0, t: 26) Comm: 0.000000, Grid: 0.331822, Idle: 0.073297
(p: 0, t: 46) Comm: 0.000000, Grid: 0.331878, Idle: 0.073246
(p: 0, t: 58) Comm: 0.000000, Grid: 0.331789, Idle: 0.073336
(p: 0, t: 4) Comm: 0.000000, Grid: 0.331831, Idle: 0.073300
(p: 0, t: 9) Comm: 0.000000, Grid: 0.331846, Idle: 0.073273
(p: 0, t: 19) Comm: 0.000000, Grid: 0.331827, Idle: 0.073302
(p: 0, t: 62) Comm: 0.000000, Grid: 0.331890, Idle: 0.073228
(p: 0, t: 45) Comm: 0.000000, Grid: 0.331832, Idle: 0.073294
(p: 0, t: 12) Comm: 0.000000, Grid: 0.331892, Idle: 0.073242
(p: 0, t: 35) Comm: 0.000000, Grid: 0.331837, Idle: 0.073288
(p: 0, t: 49) Comm: 0.000000, Grid: 0.331818, Idle: 0.073309
(p: 0, t: 34) Comm: 0.000000, Grid: 0.331598, Idle: 0.073534
(p: 0, t: 13) Comm: 0.000000, Grid: 0.331632, Idle: 0.073502
Elapsed time: 0.422938 s
# nprocs, nthreads, total, procrank, thid, comm, grid, idle, write
4,42,1.461828,0,8,0.000000,0.472662,0.079276,0.908557
4,42,1.461971,2,18,0.000000,0.451874,0.100150,0.908601
4,42,1.461831,0,20,0.000000,0.471897,0.080037,0.908557
4,42,1.461968,3,7,0.000000,0.453060,0.098988,0.908598
4,42,1.461831,0,36,0.000000,0.471920,0.080017,0.908557
4,42,1.461971,2,4,0.000000,0.452043,0.099997,0.908602
4,42,1.461972,2,26,0.000000,0.451993,0.100051,0.908604
4,42,1.461971,3,25,0.000000,0.452891,0.099141,0.908600
4,42,1.461974,3,20,0.000000,0.452329,0.099715,0.908601
4,42,1.461828,0,11,0.000000,0.472675,0.079265,0.908554
4,42,1.461975,2,14,0.000000,0.451891,0.100153,0.908606
4,42,1.461976,2,35,0.000000,0.451488,0.100549,0.908606
4,42,1.461829,0,13,0.000000,0.472212,0.079737,0.908554
4,42,1.461973,3,36,0.000000,0.452325,0.099702,0.908601
4,42,1.461831,0,33,0.000000,0.472667,0.079270,0.908555
4,42,1.461977,2,36,0.000000,0.451213,0.100822,0.908607
4,42,1.461831,0,18,0.000000,0.472754,0.079182,0.908555
4,42,1.461973,3,15,0.000000,0.452682,0.099353,0.908601
4,42,1.461948,3,14,0.000000,0.452926,0.099088,0.908577
4,42,1.461975,2,23,0.000000,0.452557,0.099484,0.908607
4,42,1.461977,2,34,0.000000,0.451865,0.100178,0.908608
4,42,1.461973,3,23,0.000000,0.452507,0.099513,0.908603
4,42,1.461973,3,27,0.000000,0.452692,0.099353,0.908604
4,42,1.461979,2,20,0.000000,0.451223,0.100817,0.908608
4,42,1.461973,3,5,0.000000,0.452690,0.099351,0.908604
4,42,1.461978,2,19,0.000000,0.451735,0.100313,0.908608
4,42,1.461974,3,28,0.000000,0.452092,0.099954,0.908604
4,42,1.461977,2,24,0.000000,0.451276,0.100747,0.908608
4,42,1.461975,3,9,0.000000,0.452517,0.099530,0.908605
4,42,1.461974,3,6,0.000000,0.452082,0.099963,0.908604
4,42,1.461980,2,25,0.000000,0.451580,0.100462,0.908610
4,42,1.461978,3,40,0.000000,0.452509,0.099538,0.908606
4,42,1.461980,2,40,0.000000,0.451277,0.100758,0.908611
4,42,1.461981,2,1,0.000000,0.451260,0.100784,0.908611
4,42,1.461978,3,17,0.000000,0.453047,0.098992,0.908608
4,42,1.461978,3,37,0.000000,0.452923,0.099121,0.908607
4,42,1.461981,2,30,0.000000,0.451847,0.100189,0.908612
4,42,1.461979,3,16,0.000000,0.452503,0.099546,0.908608
4,42,1.461981,2,9,0.000000,0.452569,0.099472,0.908613
4,42,1.461954,2,21,0.000000,0.451494,0.100526,0.908585
4,42,1.461948,3,34,0.000000,0.452632,0.099409,0.908575
4,42,1.461983,2,7,0.000000,0.451574,0.100462,0.908613
4,42,1.461983,2,17,0.000000,0.451659,0.100369,0.908614
4,42,1.461994,2,3,0.000000,0.451632,0.100404,0.908624
4,42,1.461953,2,29,0.000000,0.452438,0.099593,0.908587
4,43,1.395239,0,0,0.020551,0.479442,0.060136,0.833129
4,43,1.395243,0,24,0.000000,0.479410,0.081371,0.833129
4,43,1.395213,1,2,0.000000,0.459782,0.100994,0.833111
4,43,1.395229,1,19,0.000000,0.459948,0.100818,0.833129
4,43,1.395238,1,6,0.000000,0.459820,0.100939,0.833140
4,43,1.395254,1,29,0.000000,0.460168,0.100588,0.833153
4,43,1.395273,1,35,0.000000,0.459964,0.100800,0.833173
4,43,1.395257,1,4,0.000000,0.460096,0.100671,0.833156
4,43,1.395267,1,1,0.000000,0.459803,0.100958,0.833168
4,43,1.395216,1,41,0.000000,0.460102,0.100666,0.833115
4,43,1.395215,1,36,0.000000,0.459782,0.100991,0.833113
4,43,1.395244,0,29,0.000000,0.479807,0.080970,0.833132
4,43,1.395353,2,33,0.000000,0.452046,0.108846,0.833129
4,43,1.395379,2,24,0.000000,0.451928,0.108958,0.833154
4,43,1.395241,0,31,0.000000,0.480365,0.080405,0.833129
4,43,1.395243,1,37,0.000000,0.460149,0.100618,0.833143
4,43,1.395239,0,32,0.000000,0.479468,0.081315,0.833129
4,43,1.395247,1,13,0.000000,0.460443,0.100328,0.833146
4,43,1.395246,1,40,0.000000,0.459813,0.100949,0.833146
4,43,1.395243,0,8,0.000000,0.480203,0.080573,0.833129
4,43,1.395246,1,20,0.000000,0.459806,0.100961,0.833146
4,43,1.395242,0,22,0.000000,0.480287,0.080500,0.833130
4,43,1.395247,1,22,0.000000,0.460137,0.100633,0.833147
4,43,1.395242,0,11,0.000000,0.480252,0.080522,0.833130
4,43,1.395247,1,25,0.000000,0.460194,0.100573,0.833147
4,43,1.395213,1,24,0.000000,0.459790,0.100976,0.833114
4,43,1.395339,3,25,0.000000,0.452388,0.108502,0.833107
4,43,1.395355,3,34,0.000000,0.452976,0.107930,0.833126
4,43,1.395372,3,19,0.000000,0.452668,0.108237,0.833142
4,43,1.395242,0,34,0.000000,0.480229,0.080555,0.833130
4,43,1.395243,0,36,0.000000,0.479425,0.081359,0.833129
4,43,1.395248,1,7,0.000000,0.460429,0.100339,0.833149
4,43,1.395357,2,12,0.000000,0.452765,0.108137,0.833129
4,43,1.395240,0,10,0.000000,0.479756,0.081023,0.833130
4,43,1.395254,1,38,0.000000,0.460080,0.100677,0.833153
4,43,1.395254,1,11,0.000000,0.460108,0.100656,0.833153
4,43,1.395340,3,32,0.000000,0.452649,0.108253,0.833107
4,43,1.395341,3,0,0.024218,0.452641,0.083440,0.833107
4,43,1.395255,1,27,0.000000,0.460011,0.100756,0.833155
4,43,1.395243,0,1,0.000000,0.479401,0.081384,0.833129
4,43,1.395360,2,11,0.000000,0.452188,0.108710,0.833133
4,43,1.395360,2,15,0.000000,0.452222,0.108671,0.833132
4,43,1.395256,1,16,0.000000,0.459567,0.101198,0.833156
4,43,1.395257,1,18,0.000000,0.460126,0.100632,0.833156
4,43,1.395243,0,17,0.000000,0.479683,0.081082,0.833130
4,43,1.395342,3,17,0.000000,0.453185,0.107714,0.833111
4,43,1.395243,0,3,0.000000,0.479675,0.081086,0.833130
4,43,1.395344,3,23,0.000000,0.452474,0.108431,0.833110
4,43,1.395345,3,37,0.000000,0.452342,0.108552,0.833113
4,43,1.395261,1,30,0.000000,0.460474,0.100289,0.833159
4,43,1.395261,1,33,0.000000,0.460142,0.100625,0.833161
4,43,1.395243,0,35,0.000000,0.479731,0.081033,0.833130
4,43,1.395359,2,39,0.000000,0.452302,0.108595,0.833134
4,43,1.395239,0,18,0.000000,0.480254,0.080526,0.833128
4,43,1.395261,1,9,0.000000,0.459933,0.100836,0.833162
4,43,1.395361,2,35,0.000000,0.452205,0.108692,0.833134
4,43,1.395240,0,21,0.000000,0.479761,0.081019,0.833130
4,43,1.395261,1,34,0.000000,0.459603,0.101157,0.833162
4,43,1.395343,3,11,0.000000,0.452985,0.107921,0.833113
4,43,1.395242,0,40,0.000000,0.479380,0.081401,0.833132
4,43,1.395261,1,15,0.000000,0.459914,0.100853,0.833163
4,43,1.395262,1,23,0.000000,0.459915,0.100845,0.833163
4,43,1.395242,0,20,0.000000,0.479383,0.081386,0.833131
4,43,1.395263,1,21,0.000000,0.460461,0.100308,0.833163
4,43,1.395265,1,10,0.000000,0.460145,0.100620,0.833165
4,43,1.395363,2,10,0.000000,0.452109,0.108793,0.833136
4,43,1.395343,3,22,0.000000,0.453047,0.107853,0.833113
4,43,1.395242,0,2,0.000000,0.479373,0.081410,0.833132
4,43,1.395271,1,0,0.039090,0.459519,0.061548,0.833170
4,43,1.395364,2,4,0.000000,0.452341,0.108561,0.833136
4,43,1.395244,0,33,0.000000,0.479695,0.081095,0.833131
4,43,1.395244,0,23,0.000000,0.479664,0.081125,0.833131
4,43,1.395272,1,8,0.000000,0.460095,0.100667,0.833171
4,43,1.395270,1,39,0.000000,0.459914,0.100853,0.833171
4,43,1.395347,3,12,0.000000,0.453737,0.107173,0.833113
4,43,1.395350,3,9,0.000000,0.452471,0.108440,0.833116
4,43,1.395244,0,12,0.000000,0.479734,0.081040,0.833132
4,43,1.395242,0,5,0.000000,0.480724,0.080054,0.833131
4,43,1.395253,1,28,0.000000,0.459808,0.100954,0.833154
4,43,1.395276,1,31,0.000000,0.460009,0.100758,0.833174
4,43,1.395347,3,38,0.000000,0.453002,0.107897,0.833118
4,43,1.395276,1,5,0.000000,0.459988,0.100779,0.833175
4,43,1.395367,2,34,0.000000,0.451434,0.109454,0.833140
4,43,1.395367,2,27,0.000000,0.452307,0.108589,0.833140
4,43,1.395243,0,30,0.000000,0.480250,0.080525,0.833129
4,43,1.395214,1,32,0.000000,0.459528,0.101233,0.833114
4,43,1.395277,1,26,0.000000,0.460128,0.100641,0.833176
4,43,1.395348,3,26,0.000000,0.453043,0.107848,0.833118
4,43,1.395242,0,9,0.000000,0.479994,0.080772,0.833131
4,43,1.395243,0,37,0.000000,0.479964,0.080813,0.833131
4,43,1.395279,1,17,0.000000,0.459632,0.101141,0.833177
4,43,1.395369,2,19,0.000000,0.452264,0.108638,0.833142
4,43,1.395280,1,3,0.000000,0.459633,0.101126,0.833179
4,43,1.395351,3,4,0.000000,0.452970,0.107937,0.833122
4,43,1.395243,0,27,0.000000,0.480027,0.080749,0.833131
4,43,1.395245,0,15,0.000000,0.479635,0.081152,0.833131
4,43,1.395217,1,14,0.000000,0.460163,0.100604,0.833116
4,43,1.395219,1,12,0.000000,0.459999,0.100773,0.833120
4,43,1.395368,2,9,0.000000,0.452666,0.108221,0.833141
4,43,1.395247,1,42,0.012676,0.460302,0.087279,0.833145
4,43,1.395353,3,41,0.000000,0.452989,0.107915,0.833123
4,43,1.395239,0,4,0.000000,0.480277,0.080506,0.833128
4,43,1.395370,2,3,0.000000,0.452061,0.108840,0.833144
4,43,1.395370,2,38,0.000000,0.452081,0.108822,0.833144
4,43,1.395242,0,14,0.000000,0.480198,0.080582,0.833129
4,43,1.395353,3,21,0.000000,0.452264,0.108647,0.833123
4,43,1.395242,0,26,0.000000,0.480222,0.080552,0.833129
4,43,1.395371,2,1,0.000000,0.451920,0.108962,0.833145
4,43,1.395351,3,13,0.000000,0.452241,0.108666,0.833121
4,43,1.395244,0,41,0.000000,0.479690,0.081062,0.833132
4,43,1.395373,2,32,0.000000,0.451958,0.108941,0.833147
4,43,1.395241,0,28,0.000000,0.479354,0.081417,0.833130
4,43,1.395359,3,20,0.000000,0.452649,0.108254,0.833125
4,43,1.395241,0,6,0.000000,0.479352,0.081434,0.833130
4,43,1.395372,2,29,0.000000,0.452774,0.108124,0.833145
4,43,1.395361,3,42,0.038670,0.453510,0.068221,0.833127
4,43,1.395241,0,25,0.000000,0.479732,0.081052,0.833131
4,43,1.395372,2,42,0.008359,0.452623,0.099294,0.833145
4,43,1.395241,0,7,0.000000,0.479736,0.081050,0.833131
4,43,1.395361,3,3,0.000000,0.453184,0.107712,0.833129
4,43,1.395360,3,14,0.000000,0.452985,0.107922,0.833129
4,43,1.395374,2,0,0.049336,0.452967,0.058048,0.833149
4,43,1.395241,0,39,0.000000,0.479762,0.081020,0.833131
4,43,1.395363,3,2,0.000000,0.452640,0.108272,0.833129
4,43,1.395240,0,16,0.000000,0.479462,0.081315,0.833129
4,43,1.395373,2,5,0.000000,0.452037,0.108850,0.833150
4,43,1.395361,3,30,0.000000,0.453048,0.107852,0.833130
4,43,1.395365,3,18,0.000000,0.453015,0.107893,0.833135
4,43,1.395242,0,19,0.000000,0.480695,0.080076,0.833131
4,43,1.395243,0,38,0.000000,0.480176,0.080586,0.833129
4,43,1.395376,2,23,0.000000,0.452214,0.108683,0.833151
4,43,1.395366,3,31,0.000000,0.452772,0.108122,0.833134
4,43,1.395241,0,13,0.000000,0.480335,0.080443,0.833129
4,43,1.395379,2,25,0.000000,0.452324,0.108574,0.833150
4,43,1.395242,0,42,0.007778,0.480247,0.072186,0.833129
4,43,1.395366,3,24,0.000000,0.452616,0.108293,0.833132
4,43,1.395378,2,40,0.000000,0.451925,0.108969,0.833154
4,43,1.395378,2,2,0.000000,0.451908,0.108983,0.833153
4,43,1.395365,3,6,0.000000,0.452648,0.108260,0.833133
4,43,1.395365,3,28,0.000000,0.452633,0.108265,0.833133
4,43,1.395383,2,30,0.000000,0.452115,0.108785,0.833157
4,43,1.395366,3,5,0.000000,0.452651,0.108239,0.833136
4,43,1.395371,3,15,0.000000,0.452789,0.108111,0.833138
4,43,1.395384,2,14,0.000000,0.452242,0.108649,0.833157
4,43,1.395371,3,33,0.000000,0.452222,0.108672,0.833141
4,43,1.395385,2,41,0.000000,0.452256,0.108639,0.833157
4,43,1.395340,3,16,0.000000,0.452673,0.108223,0.833106
4,43,1.395375,3,27,0.000000,0.453753,0.107157,0.833141
4,43,1.395385,2,16,0.000000,0.452003,0.108897,0.833159
4,43,1.395386,2,36,0.000000,0.451931,0.108965,0.833160
4,43,1.395373,3,8,0.000000,0.453061,0.107844,0.833143
4,43,1.395387,2,20,0.000000,0.451919,0.108985,0.833161
4,43,1.395375,3,36,0.000000,0.452658,0.108246,0.833142
4,43,1.395375,3,40,0.000000,0.452603,0.108298,0.833142
4,43,1.395388,2,18,0.000000,0.452082,0.108812,0.833162
4,43,1.395376,3,1,0.000000,0.452594,0.108304,0.833142
4,43,1.395387,2,17,0.000000,0.452732,0.108168,0.833160
4,43,1.395376,3,10,0.000000,0.453239,0.107666,0.833146
4,43,1.395355,2,21,0.000000,0.452102,0.108782,0.833132
4,43,1.395376,3,29,0.000000,0.453204,0.107696,0.833147
4,43,1.395377,3,35,0.000000,0.452672,0.108233,0.833147
4,43,1.395340,3,7,0.000000,0.452327,0.108568,0.833108
4,43,1.395386,2,28,0.000000,0.451897,0.109001,0.833164
4,43,1.395386,2,6,0.000000,0.451878,0.109022,0.833164
4,43,1.395386,3,39,0.000000,0.452485,0.108411,0.833152
4,43,1.395389,2,31,0.000000,0.452313,0.108584,0.833162
4,43,1.395391,2,37,0.000000,0.452262,0.108641,0.833162
4,43,1.395389,2,8,0.000000,0.452275,0.108615,0.833164
4,43,1.395389,2,7,0.000000,0.452080,0.108803,0.833164
4,43,1.395391,2,22,0.000000,0.451474,0.109425,0.833164
4,43,1.395389,2,26,0.000000,0.452099,0.108789,0.833164
4,43,1.395391,2,13,0.000000,0.451459,0.109434,0.833164
4,44,1.227186,1,27,0.000000,0.468603,0.080401,0.676856
4,44,1.227189,1,6,0.000000,0.468298,0.080677,0.676862
4,44,1.227207,1,11,0.000000,0.469031,0.079962,0.676876
4,44,1.227523,1,5,0.000000,0.468612,0.080370,0.677195
4,44,1.227181,0,5,0.000000,0.466503,0.082496,0.676849
4,44,1.227182,0,0,0.021379,0.465711,0.061327,0.676849
4,44,1.227183,0,15,0.000000,0.467217,0.081757,0.676852
4,44,1.227180,0,26,0.000000,0.466563,0.082439,0.676849
4,44,1.227181,0,11,0.000000,0.466777,0.082215,0.676851
4,44,1.227181,0,34,0.000000,0.466805,0.082193,0.676851
4,44,1.227181,0,14,0.000000,0.466617,0.082375,0.676850
4,44,1.227180,0,3,0.000000,0.466277,0.082712,0.676849
4,44,1.227180,0,18,0.000000,0.467330,0.081654,0.676850
4,44,1.227180,0,33,0.000000,0.466312,0.082675,0.676849
4,44,1.227180,0,17,0.000000,0.466285,0.082705,0.676849
4,44,1.227260,3,42,0.000000,0.452892,0.096183,0.676857
4,44,1.227277,3,24,0.000000,0.453033,0.096049,0.676872
4,44,1.227262,3,5,0.000000,0.452552,0.096523,0.676856
4,44,1.227533,1,3,0.000000,0.468369,0.080624,0.677206
4,44,1.227532,1,18,0.000000,0.469061,0.079930,0.677202
4,44,1.227538,1,7,0.000000,0.469270,0.079705,0.677210
4,44,1.227206,1,8,0.000000,0.469006,0.079997,0.676877
4,44,1.227207,1,19,0.000000,0.468605,0.080388,0.676878
4,44,1.227206,1,31,0.000000,0.469032,0.079968,0.676877
4,44,1.227533,1,24,0.000000,0.468247,0.080747,0.677202
4,44,1.227532,1,9,0.000000,0.468635,0.080362,0.677203
4,44,1.227182,0,41,0.000000,0.466276,0.082715,0.676852
4,44,1.227252,2,5,0.000000,0.440678,0.108401,0.676848
4,44,1.227278,2,38,0.000000,0.439920,0.109122,0.676875
4,44,1.227283,2,19,0.000000,0.439916,0.109164,0.676879
4,44,1.227290,2,9,0.000000,0.441216,0.107866,0.676884
4,44,1.227530,1,21,0.000000,0.469568,0.079424,0.677203
4,44,1.227181,0,23,0.000000,0.466862,0.082114,0.676851
4,44,1.227256,2,42,0.000000,0.439974,0.109105,0.676853
4,44,1.227255,2,33,0.000000,0.440699,0.108371,0.676851
4,44,1.227181,0,42,0.000000,0.466503,0.082493,0.676849
4,44,1.227535,1,34,0.000000,0.469092,0.079905,0.677205
4,44,1.227287,3,22,0.000000,0.453044,0.096032,0.676885
4,44,1.227261,3,12,0.000000,0.452921,0.096158,0.676859
4,44,1.227262,3,0,0.029641,0.453050,0.065769,0.676858
4,44,1.227264,3,2,0.000000,0.453018,0.096062,0.676859
4,44,1.227180,0,36,0.000000,0.466049,0.082949,0.676849
4,44,1.227180,0,2,0.000000,0.466048,0.082948,0.676849
4,44,1.227532,1,33,0.000000,0.468590,0.080386,0.677203
4,44,1.227534,1,30,0.000000,0.468646,0.080345,0.677205
4,44,1.227256,2,26,0.000000,0.440515,0.108548,0.676853
4,44,1.227259,2,2,0.000000,0.439657,0.109396,0.676855
4,44,1.227531,1,28,0.000000,0.468298,0.080688,0.677205
4,44,1.227263,3,18,0.000000,0.453716,0.095355,0.676861
4,44,1.227264,3,3,0.000000,0.453716,0.095349,0.676863
4,44,1.227182,0,20,0.000000,0.466040,0.082946,0.676849
4,44,1.227535,1,23,0.000000,0.468596,0.080400,0.677206
4,44,1.227535,1,15,0.000000,0.468623,0.080360,0.677206
4,44,1.227259,2,13,0.000000,0.439938,0.109136,0.676856
4,44,1.227258,2,18,0.000000,0.440433,0.108624,0.676856
4,44,1.227258,2,11,0.000000,0.440459,0.108596,0.676856
4,44,1.227179,0,37,0.000000,0.466359,0.082622,0.676850
4,44,1.227179,0,25,0.000000,0.466318,0.082671,0.676850
4,44,1.227534,1,25,0.000000,0.468843,0.080157,0.677206
4,44,1.227534,1,39,0.000000,0.468757,0.080235,0.677207
4,44,1.227263,3,32,0.000000,0.453054,0.096019,0.676860
4,44,1.227180,0,32,0.000000,0.465805,0.083179,0.676850
4,44,1.227535,1,13,0.000000,0.468807,0.080197,0.677207
4,44,1.227267,3,7,0.000000,0.452980,0.096089,0.676865
4,44,1.227535,1,26,0.000000,0.469102,0.079885,0.677207
4,44,1.227542,1,14,0.000000,0.469055,0.079945,0.677211
4,44,1.227180,0,16,0.000000,0.465804,0.083183,0.676849
4,44,1.227261,2,23,0.000000,0.439966,0.109099,0.676859
4,44,1.227261,2,10,0.000000,0.439972,0.109099,0.676860
4,44,1.227538,1,36,0.000000,0.468266,0.080727,0.677207
4,44,1.227535,1,32,0.000000,0.468373,0.080611,0.677206
4,44,1.227181,0,21,0.000000,0.466360,0.082622,0.676849
4,44,1.227181,0,4,0.000000,0.466809,0.082172,0.676851
4,44,1.227267,3,37,0.000000,0.453382,0.095680,0.676865
4,44,1.227269,3,19,0.000000,0.453179,0.095891,0.676864
4,44,1.227271,3,34,0.000000,0.452987,0.096081,0.676869
4,44,1.227181,0,19,0.000000,0.466773,0.082220,0.676851
4,44,1.227264,2,27,0.000000,0.439947,0.109123,0.676861
4,44,1.227265,2,12,0.000000,0.440699,0.108355,0.676861
4,44,1.227181,0,38,0.000000,0.466817,0.082182,0.676851
4,44,1.227537,1,29,0.000000,0.469249,0.079731,0.677209
4,44,1.227536,1,43,0.009029,0.469131,0.070344,0.677208
4,44,1.227265,2,41,0.000000,0.440761,0.108307,0.676861
4,44,1.227182,0,29,0.000000,0.466315,0.082664,0.676851
4,44,1.227182,0,13,0.000000,0.466284,0.082718,0.676851
4,44,1.227539,1,2,0.000000,0.468177,0.080814,0.677208
4,44,1.227539,1,40,0.000000,0.468148,0.080848,0.677208
4,44,1.227274,3,17,0.000000,0.453397,0.095673,0.676870
4,44,1.227275,3,40,0.000000,0.453043,0.096040,0.676870
4,44,1.227540,1,38,0.000000,0.469028,0.079969,0.677210
4,44,1.227274,3,26,0.000000,0.453097,0.095974,0.676873
4,44,1.227183,0,22,0.000000,0.466707,0.082300,0.676852
4,44,1.227537,1,35,0.000000,0.468305,0.080694,0.677209
4,44,1.227539,1,0,0.019696,0.468364,0.060334,0.677209
4,44,1.227542,1,16,0.000000,0.468406,0.080582,0.677213
4,44,1.227267,2,36,0.000000,0.439680,0.109402,0.676863
4,44,1.227264,2,32,0.000000,0.439691,0.109380,0.676865
4,44,1.227183,0,35,0.000000,0.466680,0.082320,0.676852
4,44,1.227268,2,6,0.000000,0.439779,0.109288,0.676866
4,44,1.227274,3,38,0.000000,0.453039,0.096020,0.676873
4,44,1.227277,3,31,0.000000,0.452881,0.096198,0.676875
4,44,1.227182,0,28,0.000000,0.465990,0.083008,0.676851
4,44,1.227540,1,22,0.000000,0.469066,0.079921,0.677209
4,44,1.227541,1,4,0.000000,0.469028,0.079975,0.677212
4,44,1.227276,3,11,0.000000,0.453415,0.095647,0.676874
4,44,1.227182,0,1,0.000000,0.465990,0.082995,0.676852
4,44,1.227268,2,0,0.049311,0.438672,0.060537,0.676869
4,44,1.227269,2,34,0.000000,0.440407,0.108660,0.676866
4,44,1.227182,0,40,0.000000,0.465999,0.082992,0.676852
4,44,1.227541,1,17,0.000000,0.468326,0.080672,0.677213
4,44,1.227537,1,10,0.000000,0.469560,0.079437,0.677210
4,44,1.227269,2,4,0.000000,0.440444,0.108617,0.676868
4,44,1.227273,3,35,0.000000,0.453111,0.095971,0.676868
4,44,1.227279,3,43,0.019128,0.453887,0.075554,0.676875
4,44,1.227179,0,6,0.000000,0.466037,0.082933,0.676851
4,44,1.227544,1,37,0.000000,0.468581,0.080419,0.677214
4,44,1.227279,3,14,0.000000,0.454024,0.095044,0.676875
4,44,1.227179,0,24,0.000000,0.466095,0.082890,0.676851
4,44,1.227545,1,20,0.000000,0.468195,0.080796,0.677215
4,44,1.227271,2,1,0.000000,0.439679,0.109375,0.676870
4,44,1.227563,1,12,0.000000,0.468598,0.080406,0.677233
4,44,1.227210,1,41,0.000000,0.468603,0.080393,0.676880
4,44,1.227181,0,31,0.000000,0.466679,0.082303,0.676850
4,44,1.227278,3,41,0.000000,0.453072,0.095990,0.676877
4,44,1.227211,1,1,0.000000,0.468284,0.080720,0.676882
4,44,1.227179,0,7,0.000000,0.466316,0.082670,0.676850
