# ordered evolution: size = 10000, steps = 100
# nprocs, nthreads, total, comm, grid, idle, write
4,52,2.426819,0.061696,0.699277,0.064950,1.706139
4,52,2.265153,0.051092,0.691273,0.055376,1.553474
4,52,2.468045,0.062953,0.697505,0.065935,1.746348
4,53,2.486769,0.047827,0.683814,0.051916,1.791625
4,53,2.375088,0.050800,0.678108,0.054819,1.677213
4,53,2.537924,0.049936,0.678870,0.053930,1.841086
4,53,2.400898,0.047177,0.682251,0.051262,1.707797
4,53,2.288522,0.049542,0.676178,0.053874,1.591538
4,54,2.476169,0.047656,0.671127,0.051462,1.795686
4,54,2.416158,0.050459,0.666412,0.053648,1.732583
4,54,2.503812,0.048392,0.663409,0.052670,1.821941
4,54,2.441008,0.048576,0.670679,0.052467,1.759283
4,54,2.395341,0.049782,0.663444,0.053396,1.712937
4,55,2.447096,0.051856,0.653949,0.068656,1.761733
4,55,2.473360,0.044913,0.654978,0.048631,1.807969
4,55,2.511382,0.046901,0.656843,0.063795,1.831501
4,55,2.586650,0.047494,0.648752,0.050583,1.919626
4,55,2.557632,0.050239,0.649758,0.053825,1.887871
4,56,2.336413,0.047724,0.643791,0.051691,1.681416
4,56,2.444494,0.046851,0.640164,0.050375,1.791571
4,56,2.441967,0.050661,0.639401,0.054413,1.784388
4,56,2.296853,0.052374,0.641120,0.055758,1.638899
4,56,2.478158,0.052930,0.639759,0.057033,1.819317
4,57,2.538199,0.052958,0.626306,0.056644,1.891744
4,57,2.508911,0.051798,0.625839,0.055164,1.864799
4,57,2.406110,0.045945,0.626873,0.049682,1.766638
4,57,2.273951,0.050908,0.622506,0.053514,1.630903
4,57,2.447251,0.047617,0.622884,0.051183,1.806366
4,58,2.538784,0.050800,0.625837,0.054851,1.894767
4,58,2.316071,0.048648,0.623534,0.052888,1.674130
4,58,2.626791,0.047479,0.628244,0.051416,1.986586
4,58,2.420123,0.049620,0.626054,0.053482,1.777278
4,58,2.358215,0.048440,0.620515,0.050817,1.717608
4,59,2.563442,0.051018,0.612857,0.054042,1.933190
4,59,2.379006,0.051758,0.612449,0.055996,1.746817
4,59,2.251018,0.064065,0.620641,0.066834,1.607929
4,59,2.845780,0.046565,0.615448,0.050674,2.218620
4,59,2.292318,0.052517,0.610143,0.055943,1.659776
4,60,2.472058,0.047602,0.603959,0.051012,1.858430
4,60,2.351544,0.051631,0.597687,0.055089,1.733826
4,60,2.158065,0.048091,0.603496,0.051798,1.543726
4,60,2.327530,0.050133,0.598175,0.053694,1.710760
4,60,2.289361,0.047164,0.601364,0.050695,1.675587
4,61,2.316036,0.050602,0.582940,0.054240,1.711551
