# nprocs, nthreads, total, comm, grid, idle, write
28,16,4.365115,0.132597,3.092206,0.199697,1.130665
28,16,4.315122,0.101129,3.083034,0.153323,1.112106
28,16,5.149183,0.096574,3.091263,0.140613,1.960154
29,16,4.106971,0.109476,2.952546,0.160559,1.029168
29,16,4.123926,0.155301,2.979952,0.224262,0.978462
29,16,4.665421,0.142232,2.962345,0.200015,1.548010
29,16,4.107866,0.121217,2.958311,0.183046,1.006692
29,16,5.287773,0.147475,2.971060,0.198654,2.172653
30,16,4.008468,0.106422,2.823646,0.156402,1.066296
30,16,4.032336,0.133185,2.823798,0.191010,1.053585
30,16,3.955731,0.123717,2.825558,0.176004,0.991801
30,16,3.952679,0.123442,2.821797,0.191572,0.977599
30,16,3.868711,0.108192,2.829034,0.149478,0.933559
31,16,4.136243,0.111941,2.819981,0.164220,1.188929
31,16,3.878060,0.123273,2.815402,0.180731,0.914719
31,16,3.901221,0.125532,2.825464,0.182463,0.936496
31,16,4.506790,0.126221,2.824831,0.189035,1.535084
31,16,4.986058,0.114438,2.820786,0.173056,2.031324
32,16,3.741428,0.145681,2.707767,0.203443,0.886039
32,16,3.678354,0.147603,2.696311,0.201342,0.826442
32,16,3.691987,0.138118,2.691214,0.193162,0.847001
32,16,3.754500,0.136251,2.696374,0.202173,0.899249
32,16,3.789125,0.141777,2.689667,0.195729,0.939852
