# nprocs, nthreads, total, comm, grid, idle, write
4,58,4.398066,0.061107,1.508540,0.079847,2.847237
4,58,4.312126,0.062488,1.505496,0.079226,2.763859
4,58,4.652328,0.054024,1.505523,0.072142,3.109643
4,59,4.817625,0.050855,1.497841,0.067453,3.283404
4,59,4.579002,0.060558,1.502730,0.077690,3.034310
4,59,4.648732,0.049165,1.494905,0.071272,3.106044
4,59,4.741446,0.060837,1.504777,0.078893,3.194125
4,59,4.677151,0.050559,1.496758,0.067933,3.140493
4,60,4.863515,0.065445,1.444221,0.082558,3.378948
4,60,4.349690,0.058934,1.439357,0.076966,2.872670
4,60,4.803721,0.062035,1.440649,0.079669,3.322217
4,60,4.051560,0.051737,1.437704,0.070387,2.578544
4,60,4.325881,0.055478,1.442691,0.073339,2.847834
4,61,4.494525,0.055862,1.434322,0.073677,3.017785
4,61,4.629069,0.053848,1.440984,0.070974,3.156597
4,61,4.356402,0.052523,1.438922,0.069541,2.884231
4,61,3.854373,0.056266,1.439748,0.073490,2.377776
4,61,3.922329,0.057909,1.436559,0.075697,2.443130
4,62,4.020392,0.057774,1.435880,0.076758,2.544294
4,62,4.312333,0.063897,1.440770,0.082542,2.826996
4,62,4.115727,0.078430,1.456967,0.098382,2.618182
4,62,4.341476,0.081962,1.456372,0.099241,2.844525
4,62,4.123651,0.054883,1.431031,0.072445,2.652183
4,63,4.617439,0.088762,1.408528,0.107637,3.171243
4,63,4.272226,0.055196,1.376364,0.074312,2.859535
4,63,4.954632,0.066385,1.381735,0.098598,3.515958
4,63,4.157544,0.061476,1.374957,0.078285,2.742451
4,63,4.464994,0.087846,1.392367,0.106135,3.021986
4,64,4.333140,0.091848,1.409003,0.114151,2.881341
4,64,5.059076,0.108281,1.420272,0.134611,3.587003
4,64,4.795043,0.084972,1.392730,0.104156,3.353140
4,64,4.887318,0.090703,1.405519,0.113643,3.437181
4,64,4.752990,0.061193,1.372911,0.095092,3.321884
# nprocs, nthreads, total, comm, grid, idle, write
4,1,17.066598,0.352075,16.684674,0.007715,0.212393
4,1,16.953114,0.361002,16.716059,0.007684,0.091199
4,1,16.969909,0.408259,16.728074,0.007663,0.067975
4,1,16.923827,0.352063,16.711872,0.007643,0.073424
4,1,17.130865,0.343510,16.683920,0.007740,0.291393
4,2,8.938202,0.249541,8.424968,0.263887,0.368694
4,2,9.213182,0.232346,8.428401,0.244418,0.654089
4,2,8.651981,0.197575,8.389499,0.212054,0.135896
4,2,8.936251,0.200130,8.387045,0.214418,0.415445
4,2,8.591632,0.191347,8.367046,0.204246,0.084996
4,3,5.883714,0.068985,5.599376,0.116778,0.198957
4,3,5.821083,0.068999,5.587106,0.106110,0.148269
